VCE ,leafValue( DP1_IB1 "mcparamset" 1 ) (A),leafValue( DP1_IB1 "mcparamset" 2 ) (A),leafValue( DP1_IB1 "mcparamset" 3 ) (A),leafValue( DP1_IB1 "mcparamset" 4 ) (A),leafValue( DP1_IB1 "mcparamset" 5 ) (A),leafValue( DP1_IB1 "mcparamset" 6 ) (A),leafValue( DP1_IB1 "mcparamset" 7 ) (A),leafValue( DP1_IB1 "mcparamset" 8 ) (A),leafValue( DP1_IB1 "mcparamset" 9 ) (A),leafValue( DP1_IB1 "mcparamset" 10 ) (A),leafValue( DP1_IB1 "mcparamset" 11 ) (A),leafValue( DP1_IB1 "mcparamset" 12 ) (A),leafValue( DP1_IB1 "mcparamset" 13 ) (A),leafValue( DP1_IB1 "mcparamset" 14 ) (A),leafValue( DP1_IB1 "mcparamset" 15 ) (A),leafValue( DP1_IB1 "mcparamset" 16 ) (A),leafValue( DP1_IB1 "mcparamset" 17 ) (A),leafValue( DP1_IB1 "mcparamset" 18 ) (A),leafValue( DP1_IB1 "mcparamset" 19 ) (A),leafValue( DP1_IB1 "mcparamset" 20 ) (A),leafValue( DP1_IB2 "mcparamset" 1 ) (A),leafValue( DP1_IB2 "mcparamset" 2 ) (A),leafValue( DP1_IB2 "mcparamset" 3 ) (A),leafValue( DP1_IB2 "mcparamset" 4 ) (A),leafValue( DP1_IB2 "mcparamset" 5 ) (A),leafValue( DP1_IB2 "mcparamset" 6 ) (A),leafValue( DP1_IB2 "mcparamset" 7 ) (A),leafValue( DP1_IB2 "mcparamset" 8 ) (A),leafValue( DP1_IB2 "mcparamset" 9 ) (A),leafValue( DP1_IB2 "mcparamset" 10 ) (A),leafValue( DP1_IB2 "mcparamset" 11 ) (A),leafValue( DP1_IB2 "mcparamset" 12 ) (A),leafValue( DP1_IB2 "mcparamset" 13 ) (A),leafValue( DP1_IB2 "mcparamset" 14 ) (A),leafValue( DP1_IB2 "mcparamset" 15 ) (A),leafValue( DP1_IB2 "mcparamset" 16 ) (A),leafValue( DP1_IB2 "mcparamset" 17 ) (A),leafValue( DP1_IB2 "mcparamset" 18 ) (A),leafValue( DP1_IB2 "mcparamset" 19 ) (A),leafValue( DP1_IB2 "mcparamset" 20 ) (A),leafValue( DP2_IB1 "mcparamset" 1 ) (A),leafValue( DP2_IB1 "mcparamset" 2 ) (A),leafValue( DP2_IB1 "mcparamset" 3 ) (A),leafValue( DP2_IB1 "mcparamset" 4 ) (A),leafValue( DP2_IB1 "mcparamset" 5 ) (A),leafValue( DP2_IB1 "mcparamset" 6 ) (A),leafValue( DP2_IB1 "mcparamset" 7 ) (A),leafValue( DP2_IB1 "mcparamset" 8 ) (A),leafValue( DP2_IB1 "mcparamset" 9 ) (A),leafValue( DP2_IB1 "mcparamset" 10 ) (A),leafValue( DP2_IB1 "mcparamset" 11 ) (A),leafValue( DP2_IB1 "mcparamset" 12 ) (A),leafValue( DP2_IB1 "mcparamset" 13 ) (A),leafValue( DP2_IB1 "mcparamset" 14 ) (A),leafValue( DP2_IB1 "mcparamset" 15 ) (A),leafValue( DP2_IB1 "mcparamset" 16 ) (A),leafValue( DP2_IB1 "mcparamset" 17 ) (A),leafValue( DP2_IB1 "mcparamset" 18 ) (A),leafValue( DP2_IB1 "mcparamset" 19 ) (A),leafValue( DP2_IB1 "mcparamset" 20 ) (A),leafValue( DP2_IB2 "mcparamset" 1 ) (A),leafValue( DP2_IB2 "mcparamset" 2 ) (A),leafValue( DP2_IB2 "mcparamset" 3 ) (A),leafValue( DP2_IB2 "mcparamset" 4 ) (A),leafValue( DP2_IB2 "mcparamset" 5 ) (A),leafValue( DP2_IB2 "mcparamset" 6 ) (A),leafValue( DP2_IB2 "mcparamset" 7 ) (A),leafValue( DP2_IB2 "mcparamset" 8 ) (A),leafValue( DP2_IB2 "mcparamset" 9 ) (A),leafValue( DP2_IB2 "mcparamset" 10 ) (A),leafValue( DP2_IB2 "mcparamset" 11 ) (A),leafValue( DP2_IB2 "mcparamset" 12 ) (A),leafValue( DP2_IB2 "mcparamset" 13 ) (A),leafValue( DP2_IB2 "mcparamset" 14 ) (A),leafValue( DP2_IB2 "mcparamset" 15 ) (A),leafValue( DP2_IB2 "mcparamset" 16 ) (A),leafValue( DP2_IB2 "mcparamset" 17 ) (A),leafValue( DP2_IB2 "mcparamset" 18 ) (A),leafValue( DP2_IB2 "mcparamset" 19 ) (A),leafValue( DP2_IB2 "mcparamset" 20 ) (A),leafValue( DP3_IB1 "mcparamset" 1 ) (A),leafValue( DP3_IB1 "mcparamset" 2 ) (A),leafValue( DP3_IB1 "mcparamset" 3 ) (A),leafValue( DP3_IB1 "mcparamset" 4 ) (A),leafValue( DP3_IB1 "mcparamset" 5 ) (A),leafValue( DP3_IB1 "mcparamset" 6 ) (A),leafValue( DP3_IB1 "mcparamset" 7 ) (A),leafValue( DP3_IB1 "mcparamset" 8 ) (A),leafValue( DP3_IB1 "mcparamset" 9 ) (A),leafValue( DP3_IB1 "mcparamset" 10 ) (A),leafValue( DP3_IB1 "mcparamset" 11 ) (A),leafValue( DP3_IB1 "mcparamset" 12 ) (A),leafValue( DP3_IB1 "mcparamset" 13 ) (A),leafValue( DP3_IB1 "mcparamset" 14 ) (A),leafValue( DP3_IB1 "mcparamset" 15 ) (A),leafValue( DP3_IB1 "mcparamset" 16 ) (A),leafValue( DP3_IB1 "mcparamset" 17 ) (A),leafValue( DP3_IB1 "mcparamset" 18 ) (A),leafValue( DP3_IB1 "mcparamset" 19 ) (A),leafValue( DP3_IB1 "mcparamset" 20 ) (A),leafValue( DP3_IB2 "mcparamset" 1 ) (A),leafValue( DP3_IB2 "mcparamset" 2 ) (A),leafValue( DP3_IB2 "mcparamset" 3 ) (A),leafValue( DP3_IB2 "mcparamset" 4 ) (A),leafValue( DP3_IB2 "mcparamset" 5 ) (A),leafValue( DP3_IB2 "mcparamset" 6 ) (A),leafValue( DP3_IB2 "mcparamset" 7 ) (A),leafValue( DP3_IB2 "mcparamset" 8 ) (A),leafValue( DP3_IB2 "mcparamset" 9 ) (A),leafValue( DP3_IB2 "mcparamset" 10 ) (A),leafValue( DP3_IB2 "mcparamset" 11 ) (A),leafValue( DP3_IB2 "mcparamset" 12 ) (A),leafValue( DP3_IB2 "mcparamset" 13 ) (A),leafValue( DP3_IB2 "mcparamset" 14 ) (A),leafValue( DP3_IB2 "mcparamset" 15 ) (A),leafValue( DP3_IB2 "mcparamset" 16 ) (A),leafValue( DP3_IB2 "mcparamset" 17 ) (A),leafValue( DP3_IB2 "mcparamset" 18 ) (A),leafValue( DP3_IB2 "mcparamset" 19 ) (A),leafValue( DP3_IB2 "mcparamset" 20 ) (A)
750.00000E-3,3.2936549E-6,2.9639572E-6,3.7361452E-6,3.1967936E-6,2.3778221E-6,2.8621156E-6,3.4355538E-6,2.6778134E-6,3.2252814E-6,3.4233936E-6,3.0265985E-6,3.1929447E-6,2.7836762E-6,3.8435429E-6,2.9928998E-6,3.3535145E-6,2.9084708E-6,2.6105075E-6,3.1199939E-6,3.6782662E-6,3.3099676E-6,3.0931856E-6,3.4931960E-6,3.1324688E-6,2.4659366E-6,2.9600099E-6,3.3035704E-6,2.6872340E-6,3.0742915E-6,3.5103313E-6,3.0017546E-6,3.2520770E-6,2.8353880E-6,3.7919954E-6,3.0339315E-6,3.4139736E-6,2.9621153E-6,2.5544209E-6,3.1096478E-6,3.5996294E-6,3.3605091E-6,2.8460693E-6,3.6351065E-6,3.2446573E-6,2.3630058E-6,2.8508434E-6,3.3225857E-6,2.6799171E-6,3.1512557E-6,3.5577932E-6,2.8562577E-6,3.2680512E-6,2.9009559E-6,3.7588697E-6,3.0617604E-6,3.3408982E-6,2.9556010E-6,2.5716337E-6,3.0940201E-6,3.7414530E-6,3.3086307E-6,3.0108435E-6,3.6019271E-6,3.0788826E-6,2.4911481E-6,2.9244101E-6,3.3454579E-6,2.6849753E-6,3.1316284E-6,3.4137227E-6,3.0492992E-6,3.3549320E-6,2.8453265E-6,3.8616099E-6,3.0308943E-6,3.3307930E-6,2.8917371E-6,2.5484537E-6,3.1623186E-6,3.5681375E-6,3.3065006E-6,3.0758756E-6,3.5156827E-6,3.0726988E-6,2.4429705E-6,2.9460807E-6,3.5002465E-6,2.6087874E-6,3.0844194E-6,3.4487232E-6,3.0272779E-6,3.2198289E-6,2.9535830E-6,3.8909799E-6,3.0255411E-6,3.5002546E-6,2.9252455E-6,2.5441455E-6,3.1316177E-6,3.5916453E-6,3.2592388E-6,3.0951983E-6,3.5500435E-6,3.1611926E-6,2.3692504E-6,2.9732538E-6,3.2819601E-6,2.5655127E-6,3.1590303E-6,3.5012857E-6,3.0058154E-6,3.4341200E-6,2.7937238E-6,3.8503927E-6,3.0867890E-6,3.3750155E-6,2.9579192E-6,2.5571176E-6,3.0874107E-6,3.6633764E-6
755.00000E-3,3.9907071E-6,3.5908852E-6,4.5243132E-6,3.8712280E-6,2.8808522E-6,3.4665412E-6,4.1615555E-6,3.2424161E-6,3.9075668E-6,4.1465663E-6,3.6662954E-6,3.8667505E-6,3.3711521E-6,4.6579191E-6,3.6247675E-6,4.0607955E-6,3.5237793E-6,3.1615404E-6,3.7789047E-6,4.4532405E-6,4.0103503E-6,3.7474767E-6,4.2301663E-6,3.7933234E-6,2.9876223E-6,3.5851210E-6,4.0015305E-6,3.2537052E-6,3.7246277E-6,4.2519240E-6,3.6359729E-6,3.9386372E-6,3.4337892E-6,4.5952281E-6,3.6744119E-6,4.1341328E-6,3.5885984E-6,3.0935575E-6,3.7666528E-6,4.3580980E-6,4.0714469E-6,3.4479824E-6,4.4020910E-6,3.9291892E-6,2.8627639E-6,3.4527380E-6,4.0245877E-6,3.2448542E-6,3.8177290E-6,4.3092569E-6,3.4597473E-6,3.9579608E-6,3.5131780E-6,4.5553573E-6,3.7081060E-6,4.0456435E-6,3.5807153E-6,3.1143798E-6,3.7475325E-6,4.5297215E-6,4.0086789E-6,3.6476170E-6,4.3617486E-6,3.7282175E-6,3.0181287E-6,3.5418487E-6,4.0522463E-6,3.2510982E-6,3.7938884E-6,4.1347955E-6,3.6936367E-6,4.0630971E-6,3.4459184E-6,4.6797769E-6,3.6707633E-6,4.0333966E-6,3.5032823E-6,3.0863897E-6,3.8303495E-6,4.3198789E-6,4.0061165E-6,3.7265109E-6,4.2572793E-6,3.7209102E-6,2.9598424E-6,3.5682031E-6,4.2397484E-6,3.1588277E-6,3.7368756E-6,4.1770530E-6,3.6670886E-6,3.8995205E-6,3.5770631E-6,4.7154789E-6,3.6641663E-6,4.2386240E-6,3.5441058E-6,3.0810764E-6,3.7931111E-6,4.3483541E-6,3.9488307E-6,3.7497033E-6,4.2991659E-6,3.8280023E-6,2.8703867E-6,3.6012288E-6,3.9753861E-6,3.1064929E-6,3.8272104E-6,4.2408906E-6,3.6408999E-6,4.1591849E-6,3.3833770E-6,4.6662905E-6,3.7384581E-6,4.0869190E-6,3.5836736E-6,3.0968075E-6,3.7396504E-6,4.4352512E-6
760.00000E-3,4.8338329E-6,4.3490605E-6,5.4764621E-6,4.6860418E-6,3.4892835E-6,4.1970746E-6,5.0391930E-6,3.9244268E-6,4.7327016E-6,5.0206660E-6,4.4396880E-6,4.6808890E-6,4.0810321E-6,5.6433439E-6,4.3883759E-6,4.9151815E-6,4.2679614E-6,3.8274481E-6,4.5752786E-6,5.3890087E-6,4.8574474E-6,4.5387448E-6,5.1205079E-6,4.5917326E-6,3.6186146E-6,4.3406514E-6,4.8452112E-6,3.9379186E-6,4.5111333E-6,5.1483061E-6,4.4026406E-6,4.7683066E-6,4.1568713E-6,5.5670711E-6,4.4484022E-6,5.0041279E-6,4.3462108E-6,3.7450686E-6,4.5608516E-6,5.2739699E-6,4.9312305E-6,4.1758687E-6,5.3287001E-6,4.7561789E-6,3.4671658E-6,4.1801344E-6,4.8731467E-6,3.9272064E-6,4.6236650E-6,5.2174798E-6,4.1892734E-6,4.7916454E-6,4.2529335E-6,5.5191527E-6,4.4891617E-6,4.8970038E-6,4.3366638E-6,3.7702314E-6,4.5374082E-6,5.4815124E-6,4.8553361E-6,4.4176484E-6,5.2796321E-6,4.5125972E-6,3.6554934E-6,4.2880280E-6,4.9065681E-6,3.9349361E-6,4.5947021E-6,5.0063163E-6,4.4725499E-6,4.9187946E-6,4.1716760E-6,5.6697552E-6,4.4440129E-6,4.8821654E-6,4.2427994E-6,3.7364681E-6,4.6378087E-6,5.2275717E-6,4.8522715E-6,4.5133620E-6,5.1531550E-6,4.5040344E-6,3.5850355E-6,4.3201011E-6,5.1336226E-6,3.8232510E-6,4.5259340E-6,5.0572962E-6,4.4406053E-6,4.7208648E-6,4.3304989E-6,5.7131822E-6,4.4358775E-6,5.1306151E-6,4.2925834E-6,3.7299067E-6,4.5926637E-6,5.2620669E-6,4.7828550E-6,4.5411331E-6,5.2042564E-6,4.6335559E-6,3.4764917E-6,4.3602499E-6,4.8136025E-6,3.7600055E-6,4.6352512E-6,5.1348358E-6,4.4086179E-6,5.0354023E-6,4.0959130E-6,5.6535884E-6,4.5259783E-6,4.9469267E-6,4.3404779E-6,3.7489797E-6,4.5280600E-6,5.3672951E-6
765.00000E-3,5.8529529E-6,5.2653112E-6,6.6256498E-6,5.6695663E-6,4.2247077E-6,5.0793016E-6,6.0992999E-6,4.7474952E-6,5.7298884E-6,6.0763291E-6,5.3740046E-6,5.6637200E-6,4.9380781E-6,6.8350252E-6,5.3104126E-6,5.9463113E-6,5.1673870E-6,4.6314985E-6,5.5369991E-6,6.5177900E-6,5.8812848E-6,5.4949885E-6,6.1951604E-6,5.5554591E-6,4.3813028E-6,5.2530593E-6,5.8642186E-6,4.7635668E-6,5.4616509E-6,6.2309058E-6,5.3286871E-6,5.7700592E-6,5.0298561E-6,6.7421867E-6,5.3829364E-6,6.0541703E-6,5.2617455E-6,4.5317076E-6,5.5201302E-6,6.3788005E-6,5.9702765E-6,5.0554534E-6,6.4471250E-6,5.7543528E-6,4.1976084E-6,5.0584533E-6,5.8980229E-6,4.7505878E-6,5.5975303E-6,6.3142369E-6,5.0704540E-6,5.7981841E-6,5.1459989E-6,6.6846911E-6,5.4321828E-6,5.9245210E-6,5.2501658E-6,4.5620733E-6,5.4913078E-6,6.6295653E-6,5.8785814E-6,5.3481436E-6,6.3874217E-6,5.4592144E-6,4.4258291E-6,5.1890228E-6,5.9383708E-6,4.7601865E-6,5.5623382E-6,6.0587945E-6,5.4133938E-6,5.9518415E-6,5.0479223E-6,6.8668829E-6,5.3776382E-6,5.9065477E-6,5.1364132E-6,4.5213964E-6,5.6129934E-6,6.3224435E-6,5.8749490E-6,5.4642740E-6,6.2344085E-6,5.4492971E-6,4.3407479E-6,5.2280936E-6,6.2132219E-6,4.6250997E-6,5.4795204E-6,6.1202490E-6,5.3750522E-6,5.7125306E-6,5.2402000E-6,6.9197543E-6,5.3676062E-6,6.2072004E-6,5.1972004E-6,4.5132867E-6,5.5583049E-6,6.3642441E-6,5.7908608E-6,5.4974321E-6,6.2968082E-6,5.6058335E-6,4.2090525E-6,5.2769156E-6,5.8260337E-6,4.5487356E-6,5.6117285E-6,6.2144425E-6,5.3359376E-6,6.0933812E-6,4.9562010E-6,6.8475808E-6,5.4768611E-6,5.9848949E-6,5.2551416E-6,4.5364057E-6,5.4803047E-6,6.4916106E-6
770.00000E-3,7.0838052E-6,6.3716581E-6,8.0111344E-6,6.8554604E-6,5.1129176E-6,6.1436776E-6,7.3786085E-6,5.7396987E-6,6.9339830E-6,7.3500283E-6,6.5017009E-6,6.8489538E-6,5.9717328E-6,8.2750934E-6,6.4226272E-6,7.1893759E-6,6.2535427E-6,5.6013709E-6,6.6972539E-6,7.8777609E-6,7.1177153E-6,6.6496258E-6,7.4908750E-6,6.7174875E-6,5.3024308E-6,6.3538366E-6,7.0938113E-6,5.7587678E-6,6.6094153E-6,7.5371417E-6,6.4461930E-6,6.9783584E-6,6.0827332E-6,8.1620331E-6,6.5101709E-6,7.3201413E-6,6.3671774E-6,5.4805374E-6,6.6777047E-6,7.7099866E-6,7.2248780E-6,6.1174243E-6,7.7955908E-6,6.9578181E-6,5.0796284E-6,6.1179291E-6,7.1346422E-6,5.7430105E-6,6.7732766E-6,7.6373289E-6,6.1337957E-6,7.0121414E-6,6.2230071E-6,8.0931698E-6,6.5695708E-6,7.1632610E-6,6.3530953E-6,5.5171130E-6,6.6421457E-6,8.0126537E-6,7.1141946E-6,6.4715529E-6,7.7229161E-6,6.6003389E-6,5.3560997E-6,6.2758440E-6,7.1832987E-6,5.7549709E-6,6.7305065E-6,7.3285306E-6,6.5487439E-6,7.1976690E-6,6.1047615E-6,8.3134264E-6,6.5037352E-6,7.1414977E-6,6.2152843E-6,5.4681789E-6,6.7895819E-6,7.6414777E-6,7.1099481E-6,6.6124827E-6,7.5379692E-6,6.5890429E-6,5.2535000E-6,6.3235027E-6,7.5158799E-6,5.5917313E-6,6.6309666E-6,7.4025572E-6,6.5028781E-6,6.9086132E-6,6.3374589E-6,8.3778777E-6,6.4913798E-6,7.5051637E-6,6.2896247E-6,5.4581546E-6,6.7234076E-6,7.6921638E-6,7.0081276E-6,6.6519343E-6,7.6142432E-6,6.7780682E-6,5.0937297E-6,6.3828900E-6,7.0477256E-6,5.4996228E-6,6.7907437E-6,7.5169960E-6,6.4549862E-6,7.3695314E-6,5.9938168E-6,8.2905087E-6,6.6238320E-6,7.2362804E-6,6.3596740E-6,5.4861688E-6,6.6293318E-6,7.8462395E-6
775.00000E-3,8.5689426E-6,7.7061960E-6,9.6793427E-6,8.2835498E-6,6.1846283E-6,7.4263165E-6,8.9207199E-6,6.9342302E-6,8.3864530E-6,8.8850221E-6,7.8613296E-6,8.2765008E-6,7.2168669E-6,10.013822E-6,7.7626456E-6,8.6859847E-6,7.5639051E-6,6.7698639E-6,8.0953956E-6,9.5139494E-6,8.6094119E-6,8.0424129E-6,9.0511264E-6,8.1168466E-6,6.4138452E-6,7.6803244E-6,8.5758259E-6,6.9567474E-6,7.9939692E-6,9.1113995E-6,7.7932378E-6,8.4340386E-6,7.3510205E-6,9.8760545E-6,7.8682064E-6,8.8444792E-6,7.7005402E-6,6.6236221E-6,8.0729964E-6,9.3116462E-6,8.7381901E-6,7.3982609E-6,9.4192915E-6,8.4068946E-6,6.1435996E-6,7.3943758E-6,8.6250111E-6,6.9375535E-6,8.1912537E-6,9.2315435E-6,7.4154889E-6,8.4744295E-6,7.5202088E-6,9.7937309E-6,7.9396863E-6,8.6546628E-6,7.6833422E-6,6.6675650E-6,8.0289326E-6,9.6764747E-6,8.6047321E-6,7.8264457E-6,9.3307855E-6,7.9740937E-6,6.4783858E-6,7.5852237E-6,8.6836100E-6,6.9525104E-6,8.1392609E-6,8.8585428E-6,7.9172441E-6,8.6982014E-6,7.3778342E-6,10.059787E-6,7.8603074E-6,8.6283198E-6,7.5164484E-6,6.6087994E-6,8.2074983E-6,9.2282637E-6,8.5998744E-6,7.9975287E-6,9.1075085E-6,7.9615410E-6,6.3548789E-6,7.6434632E-6,9.0858888E-6,6.7554887E-6,8.0199276E-6,8.9476604E-6,7.8626234E-6,8.3495047E-6,7.6593484E-6,10.138493E-6,7.8451362E-6,9.0680086E-6,7.6075488E-6,6.5964226E-6,8.1275592E-6,9.2897953E-6,8.4766401E-6,8.0442694E-6,9.2008475E-6,8.1895691E-6,6.1610716E-6,7.7157270E-6,8.5202672E-6,6.6445257E-6,8.2128567E-6,9.0867137E-6,7.8038991E-6,8.9069973E-6,7.2437948E-6,10.032786E-6,8.0056685E-6,8.7430158E-6,7.6921703E-6,6.6303544E-6,8.0142356E-6,9.4760565E-6
780.00000E-3,10.358845E-6,9.3140720E-6,11.684914E-6,10.000733E-6,7.4762845E-6,8.9698537E-6,10.777171E-6,8.3701374E-6,10.136443E-6,10.732393E-6,9.4984992E-6,9.9933941E-6,8.7145892E-6,12.111005E-6,9.3748586E-6,10.485097E-6,9.1429137E-6,8.1756667E-6,9.7778825E-6,11.479182E-6,10.406974E-6,9.7204658E-6,10.927096E-6,9.7994988E-6,7.7533303E-6,9.2766046E-6,10.359693E-6,8.3965719E-6,9.6621805E-6,11.006100E-6,9.4148330E-6,10.185266E-6,8.8765890E-6,11.943020E-6,9.5019838E-6,10.677138E-6,9.3069012E-6,7.9987768E-6,9.7525936E-6,11.235551E-6,10.561318E-6,8.9411471E-6,11.371389E-6,10.148999E-6,7.4255028E-6,8.9300151E-6,10.418709E-6,8.3730714E-6,9.8992134E-6,11.149696E-6,8.9582720E-6,10.233235E-6,9.0802920E-6,11.844787E-6,9.5877227E-6,10.447441E-6,9.2857620E-6,8.0513879E-6,9.6976884E-6,11.674582E-6,10.400606E-6,9.4584725E-6,11.263547E-6,9.6252791E-6,7.8307036E-6,9.1604631E-6,10.489171E-6,8.3918454E-6,9.8359916E-6,10.699570E-6,9.5645299E-6,10.502796E-6,8.9091294E-6,12.165851E-6,9.4921338E-6,10.415567E-6,9.0837397E-6,7.9809590E-6,9.9138514E-6,11.133886E-6,10.395242E-6,9.6662743E-6,10.994420E-6,9.6118560E-6,7.6823704E-6,9.2318056E-6,10.975570E-6,8.1544217E-6,9.6933994E-6,10.806822E-6,9.4998781E-6,10.082841E-6,9.2495906E-6,12.262198E-6,9.4736100E-6,10.946940E-6,9.1956682E-6,7.9657220E-6,9.8175169E-6,11.208725E-6,10.246173E-6,9.7213653E-6,11.108783E-6,9.8866093E-6,7.4473107E-6,9.3197701E-6,10.292803E-6,8.0209369E-6,9.9261224E-6,10.975805E-6,9.4277549E-6,10.756674E-6,8.7474458E-6,12.134388E-6,9.6681117E-6,10.554454E-6,9.2977990E-6,8.0067995E-6,9.6812064E-6,11.433716E-6
785.00000E-3,12.513137E-6,11.248554E-6,14.091792E-6,12.061934E-6,9.0309459E-6,10.824366E-6,13.008585E-6,10.093095E-6,12.241934E-6,12.952159E-6,11.466913E-6,12.054765E-6,10.513105E-6,14.637488E-6,11.311366E-6,12.644001E-6,11.043037E-6,9.8641765E-6,11.799284E-6,13.835055E-6,12.570139E-6,11.739374E-6,13.178705E-6,11.819277E-6,9.3655257E-6,11.194449E-6,12.503524E-6,10.123910E-6,11.669352E-6,13.282844E-6,11.363927E-6,12.288563E-6,10.708536E-6,14.432510E-6,11.464235E-6,12.876593E-6,11.239424E-6,9.6503640E-6,11.771286E-6,13.542084E-6,12.754485E-6,10.796954E-6,13.714044E-6,12.239561E-6,8.9677565E-6,10.774344E-6,12.573934E-6,10.094918E-6,11.953386E-6,13.453719E-6,10.812348E-6,12.344988E-6,10.953232E-6,14.315483E-6,11.566618E-6,12.598518E-6,11.213195E-6,9.7130548E-6,11.702401E-6,14.069319E-6,12.561244E-6,11.421397E-6,13.582573E-6,11.606217E-6,9.4578892E-6,11.052319E-6,12.658504E-6,10.118571E-6,11.876486E-6,12.911125E-6,11.544207E-6,12.669227E-6,10.747833E-6,14.702472E-6,11.451675E-6,12.559965E-6,10.968783E-6,9.6288483E-6,11.963922E-6,13.417816E-6,12.555678E-6,11.674013E-6,13.258848E-6,11.592765E-6,9.2802744E-6,11.139997E-6,13.246425E-6,9.8330405E-6,11.706830E-6,13.040225E-6,11.468316E-6,12.164510E-6,11.159478E-6,14.820806E-6,11.429272E-6,13.201891E-6,11.106753E-6,9.6101934E-6,11.848230E-6,13.509103E-6,12.375476E-6,11.738539E-6,13.399155E-6,11.923360E-6,8.9952368E-6,11.247114E-6,12.423120E-6,9.6727324E-6,11.987219E-6,13.245602E-6,11.379582E-6,12.978293E-6,10.553224E-6,14.666391E-6,11.664837E-6,12.728360E-6,11.229883E-6,9.6598880E-6,11.684550E-6,13.780623E-6
790.00000E-3,15.101893E-6,13.572168E-6,16.974339E-6,14.531080E-6,10.899241E-6,13.048325E-6,15.685871E-6,12.156185E-6,14.770984E-6,15.614423E-6,13.829463E-6,14.524850E-6,12.668597E-6,17.676839E-6,13.632956E-6,15.229301E-6,13.325912E-6,11.888341E-6,14.223327E-6,16.652885E-6,15.169067E-6,14.164392E-6,15.875667E-6,14.238840E-6,11.302912E-6,13.494303E-6,15.075257E-6,12.191797E-6,14.080406E-6,16.013599E-6,13.702463E-6,14.809867E-6,12.904083E-6,17.426525E-6,13.816468E-6,15.510867E-6,13.560500E-6,11.630111E-6,14.193146E-6,16.301183E-6,15.388262E-6,13.025261E-6,16.519448E-6,14.742913E-6,10.820093E-6,12.985011E-6,15.158576E-6,12.155657E-6,14.419602E-6,16.215769E-6,13.036325E-6,14.875313E-6,13.197145E-6,17.287264E-6,13.937973E-6,15.173922E-6,13.527535E-6,11.704327E-6,14.106005E-6,16.932716E-6,15.156322E-6,13.778174E-6,16.359079E-6,13.977571E-6,11.412528E-6,13.319905E-6,15.259852E-6,12.185562E-6,14.326031E-6,15.562562E-6,13.918851E-6,15.264640E-6,12.951176E-6,17.753072E-6,13.799986E-6,15.127309E-6,13.232029E-6,11.603925E-6,14.422168E-6,16.148762E-6,15.151208E-6,14.085654E-6,15.970729E-6,13.965691E-6,11.200690E-6,13.428113E-6,15.970331E-6,11.843076E-6,14.125300E-6,15.718109E-6,13.830790E-6,14.659693E-6,13.448821E-6,17.899051E-6,13.773299E-6,15.902574E-6,13.402797E-6,11.581298E-6,14.283908E-6,16.260579E-6,14.933535E-6,14.160651E-6,16.143098E-6,14.362838E-6,10.855134E-6,13.558600E-6,14.978788E-6,11.650930E-6,14.462644E-6,15.967737E-6,13.721418E-6,15.641540E-6,12.717619E-6,17.712665E-6,14.058455E-6,15.331917E-6,13.551056E-6,11.641365E-6,14.087751E-6,16.587890E-6
795.00000E-3,18.207001E-6,16.357884E-6,20.418408E-6,17.482050E-6,13.140365E-6,15.709550E-6,18.891453E-6,14.620646E-6,17.803005E-6,18.800533E-6,16.659360E-6,17.477978E-6,15.246093E-6,21.327140E-6,16.410078E-6,18.317888E-6,16.063542E-6,14.309492E-6,17.123941E-6,20.014601E-6,18.285692E-6,17.071670E-6,19.098508E-6,17.130612E-6,13.626847E-6,16.246266E-6,18.153800E-6,14.661371E-6,16.971108E-6,19.281897E-6,16.502449E-6,17.825591E-6,15.529455E-6,21.021209E-6,16.629941E-6,18.658528E-6,16.342927E-6,13.997920E-6,17.092633E-6,19.593220E-6,18.544792E-6,15.695383E-6,19.870761E-6,17.733120E-6,13.040425E-6,15.628653E-6,18.251232E-6,14.615689E-6,17.374397E-6,19.519273E-6,15.698128E-6,17.899945E-6,15.879080E-6,20.855514E-6,16.772903E-6,18.249633E-6,16.300788E-6,14.084998E-6,16.981304E-6,20.347252E-6,18.266964E-6,16.602015E-6,19.675038E-6,16.809093E-6,13.755895E-6,16.031534E-6,18.372199E-6,14.653619E-6,17.260498E-6,18.734090E-6,16.760977E-6,18.366471E-6,15.585238E-6,21.415270E-6,16.607562E-6,18.193295E-6,15.943777E-6,13.965662E-6,17.363183E-6,19.405405E-6,18.263589E-6,16.976950E-6,19.210805E-6,16.801623E-6,13.504554E-6,16.165808E-6,19.230754E-6,14.244214E-6,17.024750E-6,18.921895E-6,16.660451E-6,17.643906E-6,16.186889E-6,21.596405E-6,16.576531E-6,19.129495E-6,16.156215E-6,13.938618E-6,17.199095E-6,19.543170E-6,18.000885E-6,17.063299E-6,19.422848E-6,17.277835E-6,13.085762E-6,16.324817E-6,18.038307E-6,14.014422E-6,17.429958E-6,19.225314E-6,16.525384E-6,18.827186E-6,15.306036E-6,21.371677E-6,16.921510E-6,18.442711E-6,16.334473E-6,14.011144E-6,16.964553E-6,19.937229E-6
